Usando dispositivo: cuda
Usando dispositivo: cuda
Ejecutando solo la tarea de Detección de Presencia con modelo: 1
############################################################## 
##############################################################
presence model:  LSTM 
window:  1  --- package number:  8

archivo de datos de training para presencia NO encontrado: processed_data\presence\fullrooms_training_1.csv

generando datos de salas llenas para training...

generando datos de salas llenas para validacion...

generando datos de salas llenas para test...

generando datos de salas vacías para training...

generando datos de salas vacías para validacion...

generando datos de salas vacías para  test...

generando labels...

datos de presencia generados y guardados exitosamente. Generando etiquetas...

################# Salas llenas
shape train:  (1360, 234)  --- shape val:  (340, 234)  ---- shape test:  (425, 234)
shape train label:  (1360,)  --- shape val label:  (340,)  --- shape test label:  (425,)
################# Salas vacías
shape train:  (1360, 234)  --- shape val:  (340, 234)  --- shape test:  (425, 234)
shape train label:  (1360,)  --- shape val label:  (340,)  --- shape test label:  (425,)
############################################################################################

############################################################## 
window:  1  --- package number:  8
comenzando modelo LSTM
Epoch 1/100, Loss: 0.6443, Acc: 0.6158, Val Loss: 0.5797, Val Acc: 0.8044
Epoch 46/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.5160, Val Acc: 0.8794
Epoch 47/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.5183, Val Acc: 0.8794
Epoch 48/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.5204, Val Acc: 0.8794
Epoch 49/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.5224, Val Acc: 0.8794
Epoch 50/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.5245, Val Acc: 0.8794
Epoch 51/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.5265, Val Acc: 0.8794
Epoch 52/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.5283, Val Acc: 0.8794
Epoch 53/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.5301, Val Acc: 0.8794
Epoch 54/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5320, Val Acc: 0.8794
Epoch 55/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5339, Val Acc: 0.8794
Epoch 56/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5356, Val Acc: 0.8794
Epoch 57/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5375, Val Acc: 0.8794
Epoch 58/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5393, Val Acc: 0.8794
Epoch 59/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5410, Val Acc: 0.8794
Epoch 60/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5427, Val Acc: 0.8794
Epoch 61/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5442, Val Acc: 0.8794
Epoch 62/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5460, Val Acc: 0.8794
Epoch 63/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5476, Val Acc: 0.8794
Epoch 64/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5492, Val Acc: 0.8794
Epoch 65/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5507, Val Acc: 0.8794
Epoch 66/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5523, Val Acc: 0.8794
Epoch 67/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5539, Val Acc: 0.8794
Epoch 68/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5556, Val Acc: 0.8794
Epoch 69/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5571, Val Acc: 0.8794
Epoch 70/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5587, Val Acc: 0.8794
Epoch 71/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5603, Val Acc: 0.8794
Epoch 72/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5618, Val Acc: 0.8794
Epoch 73/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5634, Val Acc: 0.8794
Epoch 74/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5648, Val Acc: 0.8794
Epoch 75/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5663, Val Acc: 0.8794
Epoch 76/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5680, Val Acc: 0.8794
Epoch 77/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5694, Val Acc: 0.8794
Epoch 78/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5709, Val Acc: 0.8794
Epoch 79/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5724, Val Acc: 0.8794
Epoch 80/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5738, Val Acc: 0.8794
Epoch 81/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5752, Val Acc: 0.8794
Epoch 82/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5766, Val Acc: 0.8794
Epoch 83/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5780, Val Acc: 0.8794
Epoch 84/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5793, Val Acc: 0.8794
Epoch 85/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5806, Val Acc: 0.8794
Epoch 86/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5819, Val Acc: 0.8794
Epoch 87/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5832, Val Acc: 0.8794
Epoch 88/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5845, Val Acc: 0.8794
Epoch 89/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5858, Val Acc: 0.8794
Epoch 90/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5872, Val Acc: 0.8794
Epoch 91/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5885, Val Acc: 0.8794
Epoch 92/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5898, Val Acc: 0.8794
Epoch 93/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5911, Val Acc: 0.8794
Epoch 94/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5924, Val Acc: 0.8794
Epoch 95/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5938, Val Acc: 0.8794
Epoch 96/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5951, Val Acc: 0.8794
Epoch 97/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5964, Val Acc: 0.8794
Epoch 98/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5977, Val Acc: 0.8794
Epoch 99/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.5990, Val Acc: 0.8794
Epoch 100/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.6002, Val Acc: 0.8794

##############################
Resultados para window:  1  --- package number:  8
{
    "training": [
        8.253038284986842e-06,
        1.0,
        1.0,
        1.0,
        1.0
    ],
    "validate": [
        0.6002443797853844,
        0.8794117647058823,
        0.8086124401913876,
        0.9941176470588236,
        0.8918205804749341
    ],
    "test": [
        0.9558620682884665,
        0.5611764705882353,
        0.5341207349081365,
        0.9576470588235294,
        0.6857624262847515
    ]
}
############################################################## 
##############################################################
presence model:  LSTM 
window:  3  --- package number:  24

archivo de datos de training para presencia NO encontrado: processed_data\presence\fullrooms_training_3.csv

generando datos de salas llenas para training...

generando datos de salas llenas para validacion...

generando datos de salas llenas para test...

generando datos de salas vacías para training...

generando datos de salas vacías para validacion...

generando datos de salas vacías para  test...

generando labels...

datos de presencia generados y guardados exitosamente. Generando etiquetas...

################# Salas llenas
shape train:  (1360, 234)  --- shape val:  (340, 234)  ---- shape test:  (425, 234)
shape train label:  (1360,)  --- shape val label:  (340,)  --- shape test label:  (425,)
################# Salas vacías
shape train:  (1360, 234)  --- shape val:  (340, 234)  --- shape test:  (425, 234)
shape train label:  (1360,)  --- shape val label:  (340,)  --- shape test label:  (425,)
############################################################################################

############################################################## 
window:  3  --- package number:  24
comenzando modelo LSTM
Epoch 1/100, Loss: 0.6867, Acc: 0.6551, Val Loss: 0.5567, Val Acc: 0.8294
Epoch 2/100, Loss: 0.4169, Acc: 0.8173, Val Loss: 0.3981, Val Acc: 0.9103
Epoch 3/100, Loss: 0.2758, Acc: 0.9125, Val Loss: 0.2795, Val Acc: 0.8721
Epoch 4/100, Loss: 0.2059, Acc: 0.9368, Val Loss: 0.2017, Val Acc: 0.9059
Epoch 5/100, Loss: 0.1216, Acc: 0.9676, Val Loss: 0.0918, Val Acc: 0.9662
Epoch 6/100, Loss: 0.0556, Acc: 0.9860, Val Loss: 0.0427, Val Acc: 0.9912
Epoch 7/100, Loss: 0.0235, Acc: 0.9945, Val Loss: 0.0504, Val Acc: 0.9824
Epoch 8/100, Loss: 0.0083, Acc: 0.9996, Val Loss: 0.0492, Val Acc: 0.9838
Epoch 9/100, Loss: 0.0049, Acc: 1.0000, Val Loss: 0.0427, Val Acc: 0.9838
Epoch 10/100, Loss: 0.0037, Acc: 1.0000, Val Loss: 0.0453, Val Acc: 0.9838
Epoch 11/100, Loss: 0.0027, Acc: 1.0000, Val Loss: 0.0454, Val Acc: 0.9838
Epoch 12/100, Loss: 0.0022, Acc: 1.0000, Val Loss: 0.0460, Val Acc: 0.9838
Epoch 13/100, Loss: 0.0018, Acc: 1.0000, Val Loss: 0.0463, Val Acc: 0.9838
Epoch 14/100, Loss: 0.0015, Acc: 1.0000, Val Loss: 0.0470, Val Acc: 0.9824
Epoch 15/100, Loss: 0.0012, Acc: 1.0000, Val Loss: 0.0473, Val Acc: 0.9824
Epoch 16/100, Loss: 0.0010, Acc: 1.0000, Val Loss: 0.0478, Val Acc: 0.9824
Epoch 17/100, Loss: 0.0009, Acc: 1.0000, Val Loss: 0.0482, Val Acc: 0.9824
Epoch 18/100, Loss: 0.0008, Acc: 1.0000, Val Loss: 0.0486, Val Acc: 0.9824
Epoch 19/100, Loss: 0.0007, Acc: 1.0000, Val Loss: 0.0489, Val Acc: 0.9824
Epoch 20/100, Loss: 0.0006, Acc: 1.0000, Val Loss: 0.0492, Val Acc: 0.9824
Epoch 21/100, Loss: 0.0005, Acc: 1.0000, Val Loss: 0.0495, Val Acc: 0.9824
Epoch 22/100, Loss: 0.0005, Acc: 1.0000, Val Loss: 0.0497, Val Acc: 0.9824
Epoch 23/100, Loss: 0.0004, Acc: 1.0000, Val Loss: 0.0500, Val Acc: 0.9824
Epoch 24/100, Loss: 0.0004, Acc: 1.0000, Val Loss: 0.0503, Val Acc: 0.9824
Epoch 25/100, Loss: 0.0004, Acc: 1.0000, Val Loss: 0.0505, Val Acc: 0.9824
Epoch 26/100, Loss: 0.0003, Acc: 1.0000, Val Loss: 0.0508, Val Acc: 0.9824
Epoch 27/100, Loss: 0.0003, Acc: 1.0000, Val Loss: 0.0511, Val Acc: 0.9838
Epoch 28/100, Loss: 0.0003, Acc: 1.0000, Val Loss: 0.0514, Val Acc: 0.9838
Epoch 29/100, Loss: 0.0003, Acc: 1.0000, Val Loss: 0.0517, Val Acc: 0.9838
Epoch 30/100, Loss: 0.0002, Acc: 1.0000, Val Loss: 0.0520, Val Acc: 0.9838
Epoch 31/100, Loss: 0.0002, Acc: 1.0000, Val Loss: 0.0522, Val Acc: 0.9838
Epoch 32/100, Loss: 0.0002, Acc: 1.0000, Val Loss: 0.0525, Val Acc: 0.9838
Epoch 33/100, Loss: 0.0002, Acc: 1.0000, Val Loss: 0.0528, Val Acc: 0.9838
Epoch 34/100, Loss: 0.0002, Acc: 1.0000, Val Loss: 0.0530, Val Acc: 0.9838
Epoch 35/100, Loss: 0.0002, Acc: 1.0000, Val Loss: 0.0533, Val Acc: 0.9838
Epoch 36/100, Loss: 0.0002, Acc: 1.0000, Val Loss: 0.0535, Val Acc: 0.9838
Epoch 37/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0537, Val Acc: 0.9838
Epoch 38/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0539, Val Acc: 0.9838
Epoch 39/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0541, Val Acc: 0.9838
Epoch 40/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0542, Val Acc: 0.9838
Epoch 41/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0543, Val Acc: 0.9838
Epoch 42/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0544, Val Acc: 0.9838
Epoch 43/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0546, Val Acc: 0.9838
Epoch 44/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0547, Val Acc: 0.9838
Epoch 45/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0548, Val Acc: 0.9838
Epoch 46/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0549, Val Acc: 0.9838
Epoch 47/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0551, Val Acc: 0.9838
Epoch 48/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0552, Val Acc: 0.9838
Epoch 49/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0553, Val Acc: 0.9838
Epoch 50/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0554, Val Acc: 0.9838
Epoch 51/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0554, Val Acc: 0.9838
Epoch 52/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0556, Val Acc: 0.9838
Epoch 53/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0557, Val Acc: 0.9838
Epoch 54/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0558, Val Acc: 0.9838
Epoch 55/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0559, Val Acc: 0.9838
Epoch 56/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0559, Val Acc: 0.9838
Epoch 57/100, Loss: 0.0001, Acc: 1.0000, Val Loss: 0.0560, Val Acc: 0.9838
Epoch 58/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0561, Val Acc: 0.9838
Epoch 59/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0562, Val Acc: 0.9838
Epoch 60/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0563, Val Acc: 0.9838
Epoch 61/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0564, Val Acc: 0.9838
Epoch 62/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0564, Val Acc: 0.9838
Epoch 63/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0565, Val Acc: 0.9838
Epoch 64/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0566, Val Acc: 0.9838
Epoch 65/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0567, Val Acc: 0.9838
Epoch 66/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0567, Val Acc: 0.9838
Epoch 67/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0568, Val Acc: 0.9838
Epoch 68/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0569, Val Acc: 0.9838
Epoch 69/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0570, Val Acc: 0.9838
Epoch 70/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0570, Val Acc: 0.9838
Epoch 71/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0571, Val Acc: 0.9838
Epoch 72/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0572, Val Acc: 0.9838
Epoch 73/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0572, Val Acc: 0.9838
Epoch 74/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0573, Val Acc: 0.9838
Epoch 75/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0574, Val Acc: 0.9838
Epoch 76/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0575, Val Acc: 0.9838
Epoch 77/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0576, Val Acc: 0.9838
Epoch 78/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0576, Val Acc: 0.9838
Epoch 79/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0577, Val Acc: 0.9838
Epoch 80/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0578, Val Acc: 0.9838
Epoch 81/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0579, Val Acc: 0.9838
Epoch 82/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0580, Val Acc: 0.9824
Epoch 83/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0580, Val Acc: 0.9824
Epoch 84/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0581, Val Acc: 0.9824
Epoch 85/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0582, Val Acc: 0.9824
Epoch 86/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0583, Val Acc: 0.9824
Epoch 87/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0584, Val Acc: 0.9824
Epoch 88/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0585, Val Acc: 0.9824
Epoch 89/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0585, Val Acc: 0.9824
Epoch 90/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0586, Val Acc: 0.9824
Epoch 91/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0587, Val Acc: 0.9824
Epoch 92/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0588, Val Acc: 0.9824
Epoch 93/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0589, Val Acc: 0.9824
Epoch 94/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0589, Val Acc: 0.9824
Epoch 95/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0590, Val Acc: 0.9824
Epoch 96/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0591, Val Acc: 0.9824
Epoch 97/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0591, Val Acc: 0.9824
Epoch 98/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0592, Val Acc: 0.9824
Epoch 99/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0593, Val Acc: 0.9824
Epoch 100/100, Loss: 0.0000, Acc: 1.0000, Val Loss: 0.0594, Val Acc: 0.9824

##############################
Resultados para window:  3  --- package number:  24
{
    "training": [
        1.1051020384697682e-05,
        1.0,
        1.0,
        1.0,
        1.0
    ],
    "validate": [
        0.05937053725535995,
        0.9823529411764705,
        0.9685714285714285,
        0.9970588235294118,
        0.9826086956521739
    ],
    "test": [
        1.725061962026007,
        0.5658823529411765,
        0.5353535353535354,
        0.9976470588235294,
        0.6967953985209532
    ]
}
############################################################## 
##############################################################
presence model:  LSTM 
window:  5  --- package number:  40

archivo de datos de training para presencia NO encontrado: processed_data\presence\fullrooms_training_5.csv

generando datos de salas llenas para training...

generando datos de salas llenas para validacion...

generando datos de salas llenas para test...

generando datos de salas vacías para training...

generando datos de salas vacías para validacion...

generando datos de salas vacías para  test...

generando labels...

datos de presencia generados y guardados exitosamente. Generando etiquetas...

################# Salas llenas
shape train:  (1360, 234)  --- shape val:  (340, 234)  ---- shape test:  (425, 234)
shape train label:  (1360,)  --- shape val label:  (340,)  --- shape test label:  (425,)
################# Salas vacías
shape train:  (1360, 234)  --- shape val:  (340, 234)  --- shape test:  (425, 234)
shape train label:  (1360,)  --- shape val label:  (340,)  --- shape test label:  (425,)
############################################################################################

############################################################## 
window:  5  --- package number:  40
comenzando modelo LSTM
Epoch 1/100, Loss: 0.6882, Acc: 0.5743, Val Loss: 0.5594, Val Acc: 0.9250
Epoch 2/100, Loss: 0.4488, Acc: 0.8268, Val Loss: 0.4074, Val Acc: 0.8838
Epoch 3/100, Loss: 0.3123, Acc: 0.8816, Val Loss: 0.2917, Val Acc: 0.8721
Epoch 4/100, Loss: 0.2499, Acc: 0.9176, Val Loss: 0.2165, Val Acc: 0.8956
Epoch 5/100, Loss: 0.1511, Acc: 0.9585, Val Loss: 0.1616, Val Acc: 0.9191
Epoch 6/100, Loss: 0.0802, Acc: 0.9798, Val Loss: 0.0340, Val Acc: 0.9912
Epoch 7/100, Loss: 0.0316, Acc: 0.9919, Val Loss: 0.0225, Val Acc: 0.9941
Epoch 8/100, Loss: 0.0110, Acc: 0.9971, Val Loss: 0.0217, Val Acc: 0.9926
Epoch 9/100, Loss: 0.0059, Acc: 0.9993, Val Loss: 0.0246, Val Acc: 0.9926
Epoch 10/100, Loss: 0.0037, Acc: 0.9996, Val Loss: 0.0235, Val Acc: 0.9926
Epoch 11/100, Loss: 0.0026, Acc: 1.0000, Val Loss: 0.0221, Val Acc: 0.9926
Epoch 12/100, Loss: 0.0020, Acc: 1.0000, Val Loss: 0.0227, Val Acc: 0.9926
Epoch 13/100, Loss: 0.0016, Acc: 1.0000, Val Loss: 0.0222, Val Acc: 0.9926
Epoch 14/100, Loss: 0.0013, Acc: 1.0000, Val Loss: 0.0224, Val Acc: 0.9926
Epoch 15/100, Loss: 0.0011, Acc: 1.0000, Val Loss: 0.0225, Val Acc: 0.9926
Epoch 16/100, Loss: 0.0009, Acc: 1.0000, Val Loss: 0.0227, Val Acc: 0.9926
Epoch 17/100, Loss: 0.0008, Acc: 1.0000, Val Loss: 0.0228, Val Acc: 0.9926
Epoch 18/100, Loss: 0.0007, Acc: 1.0000, Val Loss: 0.0229, Val Acc: 0.9941
Epoch 19/100, Loss: 0.0006, Acc: 1.0000, Val Loss: 0.0230, Val Acc: 0.9941
Epoch 20/100, Loss: 0.0005, Acc: 1.0000, Val Loss: 0.0230, Val Acc: 0.9941
Epoch 21/100, Loss: 0.0005, Acc: 1.0000, Val Loss: 0.0231, Val Acc: 0.9941
